Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar),Etapa
2024-08-01,22:40,noche,7,5.6519,17.0,6.0,Mermelada
2024-08-01,22:40,noche,8,7.5435,17.0,6.0,Mermelada
2024-08-01,22:40,noche,9,7.1226,17.0,6.0,Mermelada
2024-08-01,22:40,noche,10,7.8675,17.0,6.0,Mermelada
2024-08-01,22:40,noche,11,8.0616,17.0,6.0,Mermelada
2024-08-01,22:40,noche,12,7.6106,17.0,6.0,Mermelada
2024-08-01,22:40,noche,13,8.1081,17.0,6.0,Mermelada
2024-08-01,22:40,noche,14,7.5297,17.0,6.0,Mermelada
2024-08-01,22:40,noche,15,7.5278,17.0,6.0,Mermelada
2024-08-01,22:40,noche,16,6.4507,17.0,6.0,Mermelada
2024-08-01,22:50,noche,1,7.3563,17.0,6.0,Mermelada
2024-08-01,22:50,noche,2,7.6574,17.0,6.0,Mermelada
2024-08-01,22:50,noche,3,8.1564,17.0,6.0,Mermelada
2024-08-01,22:50,noche,4,7.185,17.0,6.0,Mermelada
2024-08-01,22:50,noche,5,7.9169,17.0,6.0,Mermelada
2024-08-01,22:50,noche,6,7.2873,17.0,6.0,Mermelada
2024-08-01,22:50,noche,7,7.406,17.0,6.0,Mermelada
2024-08-01,22:50,noche,8,8.1636,17.0,6.0,Mermelada
2024-08-01,22:50,noche,9,5.9056,17.0,6.0,Mermelada
2024-08-01,22:50,noche,10,6.4628,17.0,6.0,Mermelada
2024-08-01,22:50,noche,11,6.3143,17.0,6.0,Mermelada
2024-08-01,22:50,noche,12,5.6331,17.0,6.0,Mermelada
2024-08-01,22:50,noche,13,6.9574,17.0,6.0,Mermelada
2024-08-01,22:50,noche,14,7.9376,17.0,6.0,Mermelada
2024-08-01,22:50,noche,15,6.9085,17.0,6.0,Mermelada
2024-08-01,22:50,noche,16,7.1222,17.0,6.0,Mermelada
2024-08-01,23:00,noche,1,8.3714,17.0,6.0,Mermelada
2024-08-01,23:00,noche,2,8.5621,17.0,6.0,Mermelada
2024-08-01,23:00,noche,3,7.4447,17.0,6.0,Mermelada
2024-08-01,23:00,noche,4,8.5829,17.0,6.0,Mermelada
2024-08-01,23:00,noche,5,7.5737,17.0,6.0,Mermelada
2024-08-01,23:00,noche,6,6.8301,17.0,6.0,Mermelada
2024-08-01,23:00,noche,7,7.0245,17.0,6.0,Mermelada
2024-08-01,23:00,noche,8,6.3156,17.0,6.0,Mermelada
2024-08-01,23:00,noche,9,6.7895,17.0,6.0,Mermelada
2024-08-01,23:00,noche,10,7.2136,17.0,6.0,Mermelada
2024-08-01,23:00,noche,11,8.1429,17.0,6.0,Mermelada
2024-08-01,23:00,noche,12,8.8766,17.0,6.0,Mermelada
2024-08-01,23:00,noche,13,6.3943,17.0,6.0,Mermelada
2024-08-01,23:00,noche,14,7.658,17.0,6.0,Mermelada
2024-08-01,23:00,noche,15,6.3342,17.0,6.0,Mermelada
2024-08-01,23:00,noche,16,7.3282,17.0,6.0,Mermelada
2024-08-01,23:10,noche,1,7.3951,17.0,6.0,Mermelada
2024-08-01,23:10,noche,2,6.0353,17.0,6.0,Mermelada
2024-08-01,23:10,noche,3,8.2426,17.0,6.0,Mermelada
2024-08-01,23:10,noche,4,7.016,17.0,6.0,Mermelada
2024-08-01,23:10,noche,5,7.0729,17.0,6.0,Mermelada
2024-08-01,23:10,noche,6,6.6442,17.0,6.0,Mermelada
2024-08-01,23:10,noche,7,6.9766,17.0,6.0,Mermelada
2024-08-01,23:10,noche,8,7.8423,17.0,6.0,Mermelada
2024-08-01,23:10,noche,9,7.3486,17.0,6.0,Mermelada
2024-08-01,23:10,noche,10,7.7629,17.0,6.0,Mermelada
2024-08-01,23:10,noche,11,7.7895,17.0,6.0,Mermelada
2024-08-01,23:10,noche,12,8.5565,17.0,6.0,Mermelada
2024-08-01,23:10,noche,13,7.2258,17.0,6.0,Mermelada
2024-08-01,23:10,noche,14,6.1921,17.0,6.0,Mermelada
2024-08-01,23:10,noche,15,7.9361,17.0,6.0,Mermelada
2024-08-01,23:10,noche,16,6.7284,17.0,6.0,Mermelada
2024-08-01,23:20,noche,1,8.3917,17.1,6.0,Mermelada
2024-08-01,23:20,noche,2,7.8067,17.1,6.0,Mermelada
2024-08-01,23:20,noche,3,7.3951,17.1,6.0,Mermelada
2024-08-01,23:20,noche,4,7.779,17.1,6.0,Mermelada
2024-08-01,23:20,noche,5,9.0,17.1,6.0,Mermelada
2024-08-01,23:20,noche,6,9.0,17.1,6.0,Mermelada
2024-08-01,23:20,noche,7,7.5555,17.1,6.0,Mermelada
2024-08-01,23:20,noche,8,7.6282,17.1,6.0,Mermelada
2024-08-01,23:20,noche,9,8.361,17.1,6.0,Mermelada
2024-08-01,23:20,noche,10,6.8235,17.1,6.0,Mermelada
2024-08-01,23:20,noche,11,7.7665,17.1,6.0,Mermelada
2024-08-01,23:20,noche,12,7.4793,17.1,6.0,Mermelada
2024-08-01,23:20,noche,13,7.7511,17.1,6.0,Mermelada
2024-08-01,23:20,noche,14,6.6966,17.1,6.0,Mermelada
2024-08-01,23:20,noche,15,5.9169,17.1,6.0,Mermelada
2024-08-01,23:20,noche,16,5.4327,17.1,6.0,Mermelada
2024-08-01,23:30,noche,1,6.6061,17.07,6.0,Mermelada
2024-08-01,23:30,noche,2,7.1331,17.07,6.0,Mermelada
2024-08-01,23:30,noche,3,7.2654,17.07,6.0,Mermelada
2024-08-01,23:30,noche,4,9.0,17.07,6.0,Mermelada
2024-08-01,23:30,noche,5,8.3848,17.07,6.0,Mermelada
2024-08-01,23:30,noche,6,6.7303,17.07,6.0,Mermelada
2024-08-01,23:30,noche,7,7.7782,17.07,6.0,Mermelada
2024-08-01,23:30,noche,8,7.1743,17.07,6.0,Mermelada
2024-08-01,23:30,noche,9,7.2725,17.07,6.0,Mermelada
2024-08-01,23:30,noche,10,7.6483,17.07,6.0,Mermelada
2024-08-01,23:30,noche,11,7.9953,17.07,6.0,Mermelada
2024-08-01,23:30,noche,12,7.2286,17.07,6.0,Mermelada
2024-08-01,23:30,noche,13,8.3511,17.07,6.0,Mermelada
2024-08-01,23:30,noche,14,6.4547,17.07,6.0,Mermelada
2024-08-01,23:30,noche,15,7.1298,17.07,6.0,Mermelada
2024-08-01,23:30,noche,16,8.37,17.07,6.0,Mermelada
2024-08-02,06:00,mañana,1,7.6785,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,2,8.6466,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,3,7.5732,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,4,7.9646,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,5,7.4546,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,6,7.3637,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,7,6.8764,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,8,7.8442,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,9,6.8188,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,10,8.0325,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,11,8.3682,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,12,7.7932,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,13,7.271,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,14,7.7059,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,15,6.8904,17.22,6.0,Mermelada
2024-08-02,06:00,mañana,16,7.671,17.22,6.0,Mermelada
2024-08-02,06:10,mañana,1,6.0349,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,2,7.2315,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,3,5.9074,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,4,6.304,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,5,8.5911,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,6,8.2161,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,7,6.9244,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,8,6.298,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,9,5.1284,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,10,7.0652,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,11,9.0,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,12,7.8479,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,13,7.0523,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,14,7.7146,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,15,5.9387,17.0,6.0,Mermelada
2024-08-02,06:10,mañana,16,6.7538,17.0,6.0,Mermelada
2024-08-02,06:20,mañana,1,7.5796,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,2,7.4311,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,3,8.1326,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,4,7.7757,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,5,8.0347,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,6,6.9493,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,7,8.2183,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,8,8.8031,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,9,6.7239,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,10,6.7898,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,11,8.5686,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,12,7.3469,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,13,8.6231,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,14,7.0031,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,15,8.2308,17.37,6.0,Mermelada
2024-08-02,06:20,mañana,16,7.0728,17.37,6.0,Mermelada
2024-08-02,06:30,mañana,1,7.7066,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,2,8.7518,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,3,7.2106,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,4,6.7471,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,5,7.1411,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,6,7.8619,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,7,6.2474,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,8,8.01,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,9,7.069,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,10,8.4183,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,11,5.5846,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,12,6.8707,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,13,6.1508,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,14,6.7022,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,15,7.3132,17.0,6.0,Mermelada
2024-08-02,06:30,mañana,16,6.8417,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,1,7.2973,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,2,7.3727,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,3,7.6627,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,4,6.6932,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,5,8.0655,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,6,8.0301,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,7,7.808,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,8,7.9452,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,9,7.7371,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,10,9.0,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,11,7.4303,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,12,7.2543,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,13,6.8972,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,14,6.5407,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,15,6.1792,17.0,6.0,Mermelada
2024-08-02,06:40,mañana,16,6.3137,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,1,7.4435,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,2,7.7674,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,3,7.5409,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,4,6.8876,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,5,8.2201,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,6,8.0915,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,7,7.3723,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,8,6.9777,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,9,7.9387,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,10,7.6504,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,11,6.3415,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,12,7.4456,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,13,7.7096,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,14,6.6446,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,15,7.2693,17.0,6.0,Mermelada
2024-08-02,06:50,mañana,16,5.8926,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,1,8.5689,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,2,8.4984,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,3,7.298,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,4,7.7908,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,5,5.5721,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,6,6.5749,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,7,7.265,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,8,6.6423,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,9,8.0715,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,10,9.0,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,11,6.5587,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,12,6.83,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,13,7.6884,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,14,8.6131,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,15,6.196,17.0,6.0,Mermelada
2024-08-02,07:00,mañana,16,7.1603,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,1,8.957,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,2,6.1786,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,3,6.4751,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,4,7.1611,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,5,7.0835,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,6,8.1501,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,7,7.6933,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,8,6.08,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,9,7.9123,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,10,7.038,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,11,8.5196,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,12,6.9979,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,13,6.9907,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,14,7.7742,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,15,7.7048,17.0,6.0,Mermelada
2024-08-02,07:10,mañana,16,7.3084,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,1,6.1515,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,2,7.9304,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,3,6.6726,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,4,7.6882,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,5,6.361,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,6,7.8571,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,7,6.8547,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,8,6.4739,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,9,8.0711,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,10,7.6933,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,11,7.0088,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,12,8.6609,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,13,7.1475,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,14,7.3752,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,15,7.3294,17.0,6.0,Mermelada
2024-08-02,07:20,mañana,16,6.514,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,1,7.8769,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,2,7.0732,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,3,7.1707,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,4,8.5901,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,5,6.6675,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,6,5.5698,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,7,8.7887,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,8,9.0,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,9,7.1758,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,10,5.9505,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,11,7.2516,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,12,7.271,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,13,7.3481,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,14,6.4771,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,15,7.5655,17.0,6.0,Mermelada
2024-08-02,07:30,mañana,16,7.3652,17.0,6.0,Mermelada
2024-08-02,14:00,tarde,1,7.4295,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,2,9.0,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,3,9.0,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,4,8.7626,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,5,8.3551,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,6,8.5114,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,7,9.0,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,8,7.2405,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,9,8.7565,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,10,8.3126,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,11,9.0,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,12,8.4857,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,13,9.0,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,14,7.5872,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,15,8.55,19.1,6.0,Mermelada
2024-08-02,14:00,tarde,16,8.2589,19.1,6.0,Mermelada
2024-08-02,14:10,tarde,1,7.9298,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,2,8.7669,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,3,9.0,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,4,8.366,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,5,7.2714,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,6,8.6109,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,7,7.9031,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,8,8.3511,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,9,8.5597,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,10,7.2605,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,11,7.3325,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,12,9.0,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,13,8.2068,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,14,6.4417,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,15,8.55,18.34,6.0,Mermelada
2024-08-02,14:10,tarde,16,8.2239,18.34,6.0,Mermelada
2024-08-02,14:20,tarde,1,8.0539,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,2,7.5715,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,3,9.0,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,4,8.9045,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,5,9.0,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,6,8.9612,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,7,8.9352,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,8,8.4915,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,9,9.0,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,10,9.0,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,11,9.0,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,12,8.2079,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,13,8.2767,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,14,8.0769,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,15,8.55,19.39,6.0,Mermelada
2024-08-02,14:20,tarde,16,8.37,19.39,6.0,Mermelada
2024-08-02,14:30,tarde,1,8.2579,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,2,8.2852,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,3,8.8763,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,4,8.4284,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,5,9.0,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,6,6.8236,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,7,7.9636,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,8,7.9991,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,9,6.7687,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,10,7.8541,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,11,7.8929,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,12,8.4641,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,13,9.0,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,14,8.2604,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,15,7.4103,18.27,6.0,Mermelada
2024-08-02,14:30,tarde,16,7.9789,18.27,6.0,Mermelada
2024-08-02,14:40,tarde,1,9.0,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,2,7.8442,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,3,7.8965,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,4,9.0,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,5,8.4478,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,6,9.0,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,7,8.6141,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,8,9.0,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,9,7.7969,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,10,8.6153,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,11,8.4564,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,12,7.6523,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,13,7.3742,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,14,8.82,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,15,7.927,18.75,6.0,Mermelada
2024-08-02,14:40,tarde,16,7.2607,18.75,6.0,Mermelada
2024-08-02,14:50,tarde,1,8.5481,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,2,9.0,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,3,6.8004,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,4,7.4277,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,5,7.8867,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,6,9.0,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,7,8.8511,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,8,9.0,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,9,7.7129,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,10,7.7294,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,11,8.9833,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,12,8.6716,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,13,9.0,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,14,8.3054,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,15,8.4051,18.85,6.0,Mermelada
2024-08-02,14:50,tarde,16,8.1389,18.85,6.0,Mermelada
2024-08-02,15:00,tarde,1,9.0,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,2,9.0,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,3,7.3291,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,4,6.8272,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,5,9.0,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,6,9.0,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,7,7.8085,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,8,7.1371,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,9,8.7042,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,10,9.0,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,11,9.0,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,12,9.0,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,13,8.3276,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,14,7.7523,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,15,8.2025,18.77,6.0,Mermelada
2024-08-02,15:00,tarde,16,7.7986,18.77,6.0,Mermelada
2024-08-02,15:10,tarde,1,7.8129,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,2,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,3,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,4,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,5,7.8883,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,6,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,7,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,8,8.979,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,9,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,10,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,11,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,12,9.0,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,13,8.8976,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,14,7.0541,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,15,8.2573,19.41,6.0,Mermelada
2024-08-02,15:10,tarde,16,7.6074,19.41,6.0,Mermelada
2024-08-02,15:20,tarde,1,7.6011,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,2,9.0,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,3,9.0,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,4,9.0,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,5,8.8292,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,6,9.0,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,7,8.6346,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,8,8.7872,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,9,7.7502,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,10,8.9426,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,11,8.6733,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,12,7.5829,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,13,8.584,19.3,6.0,Mermelada
2024-08-02,15:20,tarde,14,8.39,19.3,6.0,Mermelada
