Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar),% de Reproceso,Etapa
2024-08-01,22:30,noche,10,18.1181,17.3,4.0,1,Depositado
2024-08-01,22:30,noche,11,20.0663,17.3,4.0,1,Depositado
2024-08-01,22:30,noche,12,18.9528,17.3,4.0,1,Depositado
2024-08-01,22:30,noche,13,19.2583,17.3,4.0,1,Depositado
2024-08-01,22:30,noche,14,19.9072,17.3,4.0,1,Depositado
2024-08-01,22:30,noche,15,18.3348,17.3,4.0,1,Depositado
2024-08-01,22:30,noche,16,18.5241,17.3,4.0,1,Depositado
2024-08-01,22:40,noche,1,18.3353,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,2,18.7712,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,3,19.4374,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,4,19.4831,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,5,19.3492,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,6,18.4371,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,7,17.9525,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,8,19.2294,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,9,18.9452,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,10,19.4481,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,11,19.5791,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,12,19.2747,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,13,19.6105,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,14,19.3238,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,15,19.4862,17.0,4.0,1,Depositado
2024-08-01,22:40,noche,16,18.8195,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,1,19.103,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,2,19.3063,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,3,19.6431,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,4,18.9874,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,5,19.4814,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,6,19.0564,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,7,19.1365,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,8,19.6479,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,9,18.1237,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,10,18.4999,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,11,18.3996,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,12,17.9398,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,13,18.8337,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,14,19.6047,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,15,19.0462,17.0,4.0,1,Depositado
2024-08-01,22:50,noche,16,19.3068,17.0,4.0,1,Depositado
2024-08-01,23:00,noche,1,19.7882,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,2,19.917,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,3,19.1627,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,4,19.9309,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,5,19.2497,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,6,18.7478,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,7,18.879,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,8,18.4005,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,9,18.7204,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,10,19.0067,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,11,19.6339,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,12,20.1292,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,13,18.4536,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,14,19.4121,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,15,18.6381,17.04,4.0,0,Depositado
2024-08-01,23:00,noche,16,19.4563,17.04,4.0,0,Depositado
2024-08-01,23:10,noche,1,19.1292,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,2,18.2113,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,3,19.7013,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,4,18.8733,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,5,18.9117,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,6,18.6223,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,7,18.8467,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,8,19.4311,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,9,19.0978,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,10,19.3775,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,11,19.3954,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,12,19.9132,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,13,19.0149,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,14,18.4025,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,15,19.7763,17.0,4.0,0,Depositado
2024-08-01,23:10,noche,16,19.021,17.0,4.0,0,Depositado
2024-08-01,23:20,noche,1,19.8019,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,2,19.407,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,3,19.1292,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,4,19.3883,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,5,20.2535,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,6,20.3216,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,7,19.2375,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,8,19.2865,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,9,19.7812,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,10,18.7433,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,11,19.3799,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,12,19.186,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,13,19.3695,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,14,18.75,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,15,18.3416,17.16,4.0,1,Depositado
2024-08-01,23:20,noche,16,18.0806,17.16,4.0,1,Depositado
2024-08-01,23:30,noche,1,18.5966,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,2,18.9523,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,3,19.0417,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,4,20.2461,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,5,19.7972,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,6,18.6805,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,7,19.3878,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,8,18.9802,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,9,19.0464,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,10,19.3001,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,11,19.5344,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,12,19.0168,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,13,19.7745,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,14,18.5834,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,15,19.2034,17.19,4.0,1,Depositado
2024-08-01,23:30,noche,16,20.6027,17.19,4.0,1,Depositado
2024-08-02,06:00,mañana,1,19.3205,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,2,19.9739,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,3,19.2494,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,4,19.5136,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,5,19.1693,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,6,19.108,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,7,18.7791,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,8,19.4324,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,9,18.7402,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,10,19.5594,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,11,19.7861,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,12,19.3979,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,13,19.0454,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,14,19.4451,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,15,19.0333,17.23,4.0,1,Depositado
2024-08-02,06:00,mañana,16,19.7052,17.23,4.0,1,Depositado
2024-08-02,06:10,mañana,1,18.211,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,2,19.0188,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,3,18.125,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,4,18.3927,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,5,19.9365,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,6,19.6834,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,7,18.8115,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,8,18.3886,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,9,17.5992,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,10,18.9065,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,11,20.507,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,12,19.4348,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,13,18.8978,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,14,19.4511,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,15,18.3571,17.0,4.0,1,Depositado
2024-08-02,06:10,mañana,16,19.0394,17.0,4.0,1,Depositado
2024-08-02,06:20,mañana,1,19.2537,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,2,19.1535,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,3,19.627,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,4,19.3861,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,5,19.5609,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,6,18.8283,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,7,19.6848,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,8,20.0796,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,9,18.6761,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,10,18.7206,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,11,19.9213,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,12,19.0967,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,13,19.9581,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,14,18.961,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,15,19.9857,17.33,4.0,2,Depositado
2024-08-02,06:20,mañana,16,19.271,17.33,4.0,2,Depositado
2024-08-02,06:30,mañana,1,19.3394,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,2,20.0449,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,3,19.0046,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,4,18.6918,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,5,18.9578,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,6,19.4443,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,7,18.3545,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,8,19.5442,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,9,18.9091,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,10,19.8198,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,11,17.9071,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,12,18.7753,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,13,18.2893,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,14,18.7538,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,15,19.3337,17.0,4.0,1,Depositado
2024-08-02,06:30,mañana,16,19.1032,17.0,4.0,1,Depositado
2024-08-02,06:40,mañana,1,19.0632,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,2,19.114,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,3,19.3098,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,4,18.6554,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,5,19.5817,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,6,19.5578,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,7,19.4079,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,8,19.5005,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,9,19.3601,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,10,20.2989,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,11,19.153,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,12,19.0342,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,13,18.7931,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,14,18.6426,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,15,18.528,17.0,4.0,0,Depositado
2024-08-02,06:40,mañana,16,18.72,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,1,19.1618,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,2,19.3805,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,3,19.2276,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,4,18.7866,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,5,19.6861,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,6,19.5993,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,7,19.1138,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,8,18.8474,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,9,19.4962,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,10,19.3015,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,11,18.418,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,12,19.1633,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,13,19.3415,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,14,18.7142,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,15,19.3025,17.0,4.0,0,Depositado
2024-08-02,06:50,mañana,16,18.4144,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,1,19.9215,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,2,19.8739,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,3,19.0636,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,4,19.3963,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,5,17.8986,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,6,18.5756,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,7,19.0414,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,8,18.621,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,9,19.5858,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,10,20.2785,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,11,18.5646,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,12,18.7478,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,13,19.3271,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,14,20.07,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,15,18.5399,17.0,4.0,0,Depositado
2024-08-02,07:00,mañana,16,19.3345,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,1,20.1835,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,2,18.3081,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,3,18.5082,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,4,18.9713,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,5,18.9189,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,6,19.6388,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,7,19.3305,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,8,18.2415,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,9,19.4783,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,10,18.8881,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,11,19.8882,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,12,18.8611,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,13,18.8562,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,14,19.4922,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,15,19.612,17.0,4.0,0,Depositado
2024-08-02,07:10,mañana,16,19.442,17.0,4.0,0,Depositado
2024-08-02,07:20,mañana,1,18.2898,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,2,19.4905,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,3,18.6415,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,4,19.327,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,5,18.4312,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,6,19.441,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,7,18.7644,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,8,18.5074,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,9,19.5855,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,10,19.3305,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,11,18.8685,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,12,19.9836,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,13,18.962,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,14,19.2173,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,15,19.3452,17.0,4.0,1,Depositado
2024-08-02,07:20,mañana,16,18.8654,17.0,4.0,1,Depositado
2024-08-02,07:30,mañana,1,19.4544,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,2,18.9119,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,3,18.9777,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,4,19.9358,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,5,18.6381,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,6,17.8971,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,7,20.0699,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,8,20.5766,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,9,18.9812,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,10,18.1541,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,11,19.0323,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,12,19.0454,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,13,19.0974,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,14,18.5988,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,15,19.513,17.0,4.0,0,Depositado
2024-08-02,07:30,mañana,16,19.4832,17.0,4.0,0,Depositado
2024-08-02,14:00,tarde,1,21.273,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,2,22.4576,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,3,23.1884,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,4,22.1729,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,5,21.8978,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,6,22.0033,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,7,22.4122,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,8,21.1454,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,9,22.1688,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,10,21.8691,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,11,23.0778,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,12,21.9859,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,13,22.9807,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,14,21.484,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,15,22.3971,23.54,4.0,20,Depositado
2024-08-02,14:00,tarde,16,22.2525,23.54,4.0,20,Depositado
2024-08-02,14:10,tarde,1,21.6107,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,2,22.1758,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,3,22.7348,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,4,21.9052,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,5,21.1663,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,6,22.0705,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,7,21.5927,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,8,21.8951,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,9,22.0359,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,10,21.1589,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,11,21.2075,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,12,22.3403,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,13,21.7977,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,14,20.695,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,15,22.5038,22.76,4.0,20,Depositado
2024-08-02,14:10,tarde,16,22.2271,22.76,4.0,20,Depositado
2024-08-02,14:20,tarde,1,21.6945,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,2,21.3689,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,3,22.5313,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,4,22.2686,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,5,23.3666,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,6,22.3069,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,7,22.2894,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,8,21.9899,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,9,22.5211,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,10,22.4175,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,11,22.7559,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,12,21.7985,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,13,21.8449,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,14,21.8213,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,15,22.507,23.76,4.0,20,Depositado
2024-08-02,14:20,tarde,16,22.8891,23.76,4.0,20,Depositado
2024-08-02,14:30,tarde,1,21.8322,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,2,21.8506,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,3,22.2496,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,4,21.9473,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,5,22.5941,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,6,20.864,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,7,21.6336,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,8,21.6575,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,9,20.827,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,10,21.5596,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,11,21.5858,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,12,21.9714,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,13,22.681,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,14,21.9477,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,15,21.5234,22.72,4.0,20,Depositado
2024-08-02,14:30,tarde,16,22.0492,22.72,4.0,20,Depositado
2024-08-02,14:40,tarde,1,22.6466,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,2,21.553,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,3,21.5883,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,4,22.3816,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,5,21.9604,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,6,22.4296,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,7,22.0726,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,8,22.4589,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,9,21.5211,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,10,22.0735,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,11,21.9662,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,12,21.4234,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,13,21.2357,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,14,22.4503,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,15,21.8905,23.05,4.0,20,Depositado
2024-08-02,14:40,tarde,16,21.528,23.05,4.0,20,Depositado
2024-08-02,14:50,tarde,1,22.0281,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,2,22.6891,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,3,20.8484,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,4,21.2718,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,5,21.5816,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,6,22.869,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,7,22.2326,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,8,22.4944,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,9,21.4643,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,10,21.4755,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,11,22.3218,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,12,22.1115,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,13,22.3763,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,14,21.9787,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,15,22.2302,23.18,4.0,20,Depositado
2024-08-02,14:50,tarde,16,22.1654,23.18,4.0,20,Depositado
2024-08-02,15:00,tarde,1,22.5,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,2,22.5158,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,3,21.2053,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,4,20.8665,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,5,22.6209,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,6,22.7214,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,7,21.5289,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,8,21.0757,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,9,22.1335,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,10,22.5827,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,11,23.0507,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,12,22.3588,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,13,21.8793,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,14,21.5977,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,15,22.0862,23.25,4.0,20,Depositado
2024-08-02,15:00,tarde,16,21.9184,23.25,4.0,20,Depositado
2024-08-02,15:10,tarde,1,21.5319,23.81,4.0,20,Depositado
2024-08-02,15:10,tarde,2,23.1863,23.81,4.0,20,Depositado
2024-08-02,15:10,tarde,3,23.044,23.81,4.0,20,Depositado
2024-08-02,15:10,tarde,4,22.6935,23.81,4.0,20,Depositado
2024-08-02,15:10,tarde,5,21.5827,23.81,4.0,20,Depositado
